"Lang","Gender","Age","ID","List","Trial_Seq","Size","Orien","Match","Probe","Target","sentence_read_time","Target_response_time","correct","Comprehension_correct","datetime"
"D","f","18","018","D_List03.csv",48,"L","H","N","Het stalen vat stond in de fabriek.","STI/LARGE/steelbarrel_H.jpg",1201,619,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",49,"S","H","Y","De tandenborstel lag op de wastafel.","STI/SMALL/toothbrush_H.jpg",871,508,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",50,"F","F","F","De basketbalkorf stond op het plein.","STI/Filler/uprightpiano01.jpg",1628,553,1,1,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",51,"F","F","F","De capsule lag op de tafel.","STI/Filler/staple.jpg",794,821,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",52,"F","F","F","De appel lag op de tafel.","STI/Filler/075-carte_playing-card.jpg",609,590,0,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",53,"S","V","Y","De reageerbuis stond in het rek.","STI/SMALL/126-eprouvette_test-tube_r.jpg",704,855,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",54,"F","F","F","De printer stond aan de rechterkant van de tafel.","STI/Filler/cooler01.jpg",909,782,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",55,"S","H","N","De schoen stond tegen de muur.","STI/SMALL/shoe.jpg",894,590,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",56,"F","F","F","De trein reed over het spoor.","STI/Filler/293-usine_factory.jpg",1144,822,1,1,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",57,"L","H","N","Het vliegtuig daalde door de wolken.","STI/LARGE/aeroplane_H.jpg",856,894,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",58,"F","F","F","De cassette zat in de recorder.","STI/Filler/166-klaxon_horn.jpg",900,696,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",59,"F","F","F","De Rubiks kubus lag op de plank.","STI/Filler/solderingiron.jpg",2106,778,1,1,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",60,"L","H","N","De straatlantaarn stond langs de weg.","STI/LARGE/streetlantern_H.jpg",1016,772,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",61,"F","F","F","De hamburger lag op het bord.","STI/Filler/earring01.jpg",587,623,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",62,"S","H","N","Het scheermes stond in de beker.","STI/SMALL/razor01.jpg",742,590,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",63,"F","F","F","De speelgoeddinosaurus stond op de tafel.","STI/Filler/usbkey.jpg",1217,734,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",64,"S","V","Y","De bowlingkegel stond aan het einde van de baan.","STI/SMALL/248-quille_skittle_r.jpg",1739,968,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",65,"L","H","Y","De grote koelkast lag achterin de pick-up truck.","STI/LARGE/refrigerator_H.jpg",2698,1077,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",66,"F","F","F","Het kasteel stond op de heuvel.","STI/Filler/lighthouse.jpg",745,845,1,1,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",67,"F","F","F","De hut stond in het bos.","STI/Filler/barn.jpg",594,1099,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",68,"S","H","Y","De hoed stond op het hoofd van het model.","STI/SMALL/hat.jpg",1750,657,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",69,"F","F","F","De grote raffinaderij lag naast de weg.","STI/Filler/castletower.jpg",1166,887,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",70,"F","F","F","De tafeltennistafel was in de kamer.","STI/Filler/020-baignoire_bathtub.jpg",1834,810,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",71,"F","F","F","De stoel was in het kantoor.","STI/Filler/microwave.jpg",819,698,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",72,"L","V","N","De replica van het vrijheidsbeeld werd naar het park verplaatst.","STI/LARGE/liberty_V.jpg",2237,660,1,1,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",73,"F","F","F","De reddingsboei was op het dek.","STI/Filler/294-ventilateur_fan.jpg",1303,775,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",74,"L","H","Y","De verkoopautomaat lag in de vrachtwagen.","STI/LARGE/vending_H.jpg",1968,1080,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",75,"F","F","F","De telefoon stond op de bijzetttafel.","STI/Filler/briefcaseclosed.jpg",1095,592,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",76,"F","F","F","De tarwe was nog op het tarweveld.","STI/Filler/089-chronometre_stop-watch.jpg",1244,687,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",77,"F","F","F","De kool lag op de plank.","STI/Filler/umbrellaopen.jpg",608,627,1,1,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",78,"F","F","F","De stopwatch was in de handen van de coach.","STI/Filler/wheel01.jpg",1179,823,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",79,"S","V","Y","De boomtak werd in de grond gestoken.","STI/SMALL/branch02_r.jpg",1049,783,1,1,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",80,"L","V","Y","De kast was in het kantoor geplaatst.","STI/LARGE/filingcabinet_V.jpg",1021,892,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",81,"F","F","F","De vuilnisbak bevond zich aan de kant van de weg.","STI/Filler/woodboard.jpg",1376,897,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",82,"L","V","N","De ophaalbrug werd neergelaten over de gracht.","STI/LARGE/Drawbridge_V.jpg",1132,809,1,0,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",83,"S","V","Y","De stok werd vastgehouden door de bejaarde.","STI/SMALL/066-canne_cane_r.jpg",1206,587,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",84,"F","F","F"," De motorfiets stond op de parkeerplaats.","STI/Filler/035-bibliotheque_book-shelves.jpg",1162,614,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",85,"S","H","N","De buffet tangen stonden in de pot.","STI/SMALL/tongs01b.jpg",2847,614,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",86,"F","F","F","De badjas hing in de kledingkast.","STI/Filler/spatula04.jpg",936,737,1,1,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",87,"F","F","F","De loods stond naast het vliegtuig.","STI/Filler/church.jpg",2026,1089,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",88,"S","V","N","De prei werd op het aanrecht gelegd.","STI/SMALL/leek_r.jpg",933,657,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",89,"F","F","F","De monitor stond op het bureau.","STI/Filler/fryingpan02a.jpg",781,771,1,1,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",90,"S","H","Y","De handschoen lag op de autostoel.","STI/SMALL/glove_H.jpg",857,664,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",91,"F","F","F","De map stond op de plank.","STI/Filler/pillow.jpg",925,704,1,1,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",92,"S","V","N","De zalf lag in de lade.","STI/SMALL/gluetube_r.jpg",1394,513,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",93,"L","V","N","Het raamkozijn werd in het plafond geplaatst.","STI/LARGE/windowframe_V.jpg",1019,467,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",94,"L","V","N","De bus reed op de weg.","STI/LARGE/bus_V.jpg",677,705,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",95,"F","F","F","De lamp hing aan de muur.","STI/Filler/ribbon04.jpg",780,654,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",96,"L","H","Y","Het wijnvat werd over de vloer gerold.","STI/LARGE/barrel_H.JPG",1524,472,1,1,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",97,"L","H","Y","De slagbomen daalden toen de auto werd onderzocht.","STI/LARGE/gate_arms_H.jpg",2339,815,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",98,"S","H","Y","De spijkerbroek lag op het bed.","STI/SMALL/jeans01.jpg",1022,701,1,1,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",99,"S","V","Y","De bloempot stond voor de deur.","STI/SMALL/242-pot_jar_r.jpg",966,503,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",100,"F","F","F","De ambulance reed op de weg.","STI/Filler/sailboat.jpg",871,623,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",101,"F","F","F","Het bed bevond zich in de kamer.","STI/Filler/airhockeytable.jpg",990,855,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",102,"L","H","Y","De parachute werd geopend achter het vliegtuig.","STI/LARGE/Parachute_H.jpg",1242,549,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",103,"F","F","F","De tafellamp was in de winkel.","STI/Filler/dentalfloss03b.jpg",1395,1110,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",104,"S","H","N","De fotolijst stond op het bureau.","STI/SMALL/pictureframe04.jpg",939,739,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",105,"L","V","N","De jeep reed op de weg.","STI/LARGE/jeep_V.jpg",1012,744,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",106,"S","V","Y","De lucifer werd vastgehouden door mijn vingers","STI/SMALL/007-allumette_match_r.jpg",1401,465,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",107,"S","H","Y","De ijslepel was achtergelaten op de kast.","STI/SMALL/measuringspoon.jpg",1209,897,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",108,"F","F","F","Het slagschip voer de zee op.","STI/Filler/240-pont_bridge.jpg",1744,1397,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",109,"S","H","Y","De graanschil was op de grond gevallen.","STI/SMALL/cornhusk.jpg",1308,780,0,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",110,"F","F","F","De locomotief reed door de tunnel.","STI/Filler/desk02.jpg",1079,729,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",111,"L","H","N","De piano werd het podium opgereden.","STI/LARGE/Uprightpiano_H.jpg",988,660,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",112,"L","V","Y","De matras werd tegen de muur gezet.","STI/LARGE/mattress_V.jpg",1048,617,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",113,"F","F","F","De boekenplank was in de kamer.","STI/Filler/briefcaseclosed.jpg",754,776,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",114,"F","F","F","De vuurtoren stond bij de ingang van de haven.","STI/Filler/submarine.jpg",1192,1358,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",115,"L","H","Y","De straaljager vloog onder de wolken.","STI/LARGE/jetfighter_H.jpg",965,732,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",116,"L","V","Y","De bank werd verplaatst op de steekwagen.","STI/LARGE/sofa_V.jpg",965,1078,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",117,"L","V","Y","De boot zonk in de zee.","STI/LARGE/boat_V.jpg",918,1004,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",118,"F","F","F","Het vlot bewoog naar de pier.","STI/Filler/cow.jpg",2027,742,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",119,"F","F","F","De zaklamp lag in de koffer.","STI/Filler/scrubbingbrush05b.jpg",745,671,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",120,"L","H","Y","De Titanic werd naar zijn bestemming genavigeerd.","STI/LARGE/Titanic_H.jpg",1478,1205,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",121,"S","H","N","De zeeschelp werd opgepakt door de toerist.","STI/SMALL/seashell01.jpg",1087,1160,0,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",122,"F","F","F","De zaag lag in de gereedschapskist.","STI/Filler/034-biberon_feeding-bottle.jpg",1200,811,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",123,"F","F","F","De ventilator was bevestigd aan het plafond.","STI/Filler/chair.jpg",1361,690,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",124,"F","F","F","De droger was in de badkamer.","STI/Filler/260-sapin_fir-tree.jpg",913,673,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",125,"F","F","F","De hamer was op het bureau.","STI/Filler/rubikcube.jpg",743,705,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",126,"F","F","F","De SUV reed snel op de weg.","STI/Filler/027-batterie_drum-set.jpg",1757,894,1,NA,"12/20/16 16:20:55"
"D","f","18","018","D_List03.csv",127,"F","F","F","De tent stond op de grond.","STI/Filler/castle.jpg",900,1042,0,NA,"12/20/16 16:20:55"
"D","f","19","001","D_List03.csv",0,"F","F","F","De kaars stond op de eettafel.","STI/Filler/041-bonbon_candy.jpg",3802,617,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",1,"S","H","Y","De ijslepel was achtergelaten op de kast.","STI/SMALL/measuringspoon.jpg",2206,526,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",2,"F","F","F","De oorring lag naast de doos.","STI/Filler/078-cassette_cassette.jpg",2789,621,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",3,"S","H","N","De buffet tangen stonden in de pot.","STI/SMALL/tongs01b.jpg",1551,540,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",4,"L","V","N","De kraanarm was omlaag toen de kraanwagen stopte.","STI/LARGE/crane_V.jpg",3505,504,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",5,"F","F","F","De speelkaart was in de handen van de goochelaar.","STI/Filler/weight01.jpg",1788,506,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",6,"S","V","N","De trechter lag naast de kommen.","STI/SMALL/funnel_r.jpg",2382,556,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",7,"L","H","N","Het varkenskarkas hing in de vrieshal.","STI/LARGE/pig_H.jpg",2521,544,0,0,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",8,"L","H","Y","De Titanic werd naar zijn bestemming genavigeerd.","STI/LARGE/Titanic_H.jpg",1851,387,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",9,"S","H","N","De zeeschelp werd opgepakt door de toerist.","STI/SMALL/seashell01.jpg",1507,624,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",10,"L","H","Y","De raket vloog over de zee.","STI/LARGE/missle_H.jpg",2694,703,1,0,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",11,"F","F","F","Het kasteel stond op de heuvel.","STI/Filler/lighthouse.jpg",1271,775,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",12,"F","F","F","De rekenmachine lag op het bureau.","STI/Filler/strap.jpg",1595,703,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",13,"S","V","Y","De zuurstok hing in de kerstboom.","STI/SMALL/candycane01a_r.jpg",1507,471,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",14,"L","H","N","De piano werd het podium opgereden.","STI/LARGE/Uprightpiano_H.jpg",1568,503,1,1,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",15,"S","V","N","De zalf lag in de lade.","STI/SMALL/gluetube_r.jpg",1194,512,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",16,"L","V","N","De bus reed op de weg.","STI/LARGE/bus_V.jpg",1100,578,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",17,"F","F","F","De tafellamp was in de winkel.","STI/Filler/dentalfloss03b.jpg",1395,589,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",18,"L","V","N","De ophaalbrug werd neergelaten over de gracht.","STI/LARGE/Drawbridge_V.jpg",1650,655,1,1,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",19,"L","V","Y","De valdeur werd geopend om de kelder in te gaan.","STI/LARGE/trapdoor_V.jpg",1620,657,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",20,"F","F","F","Het slagschip voer de zee op.","STI/Filler/240-pont_bridge.jpg",1313,537,0,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",21,"S","H","N","De nietmachine zat in het etui.","STI/SMALL/stapler03a.jpg",1600,616,1,1,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",22,"F","F","F","De ventilator was bevestigd aan het plafond.","STI/Filler/chair.jpg",1377,512,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",23,"F","F","F","De garnaal zat in het aquarium.","STI/Filler/laptopopen.jpg",1512,551,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",24,"S","V","N","De wortel lag op de lopende band.","STI/SMALL/carrot01_r.jpg",2365,499,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",25,"F","F","F","De capsule lag op de tafel.","STI/Filler/staple.jpg",1230,536,1,1,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",26,"F","F","F","De hut stond in het bos.","STI/Filler/barn.jpg",1233,616,0,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",27,"S","H","Y","De spijkerbroek lag op het bed.","STI/SMALL/jeans01.jpg",922,507,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",28,"F","F","F","De tarwe was nog op het tarweveld.","STI/Filler/089-chronometre_stop-watch.jpg",1298,576,1,1,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",29,"F","F","F","De zaklamp lag in de koffer.","STI/Filler/scrubbingbrush05b.jpg",2291,624,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",30,"S","V","Y","De lucifer werd vastgehouden door mijn vingers","STI/SMALL/007-allumette_match_r.jpg",1412,497,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",31,"S","H","N","Het scheermes stond in de beker.","STI/SMALL/razor01.jpg",1457,471,1,0,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",32,"S","H","N","De plastic fles stond op de koelkast.","STI/SMALL/waterbottle01b.jpg",2311,550,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",33,"S","V","Y","De bloempot stond voor de deur.","STI/SMALL/242-pot_jar_r.jpg",1093,627,0,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",34,"S","V","Y","De stok werd vastgehouden door de bejaarde.","STI/SMALL/066-canne_cane_r.jpg",1470,544,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",35,"L","V","N","De jeep reed op de weg.","STI/LARGE/jeep_V.jpg",1128,513,1,1,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",36,"L","H","N","Het vliegtuig daalde door de wolken.","STI/LARGE/aeroplane_H.jpg",1265,500,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",37,"L","V","N","De replica van het vrijheidsbeeld werd naar het park verplaatst.","STI/LARGE/liberty_V.jpg",2884,501,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",38,"F","F","F","De politieauto reed over de weg.","STI/Filler/282-tractopelle_digger.jpg",1078,628,1,1,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",39,"L","H","Y","De straaljager vloog onder de wolken.","STI/LARGE/jetfighter_H.jpg",1207,469,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",40,"L","H","Y","Het wijnvat werd over de vloer gerold.","STI/LARGE/barrel_H.JPG",1042,548,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",41,"F","F","F","De trein reed over het spoor.","STI/Filler/293-usine_factory.jpg",1157,509,1,1,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",42,"S","H","N","De schoen stond tegen de muur.","STI/SMALL/shoe.jpg",896,457,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",43,"F","F","F","De koe werd gehouden op de veeboerderij.","STI/Filler/boxtrailer.jpg",1621,697,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",44,"S","H","Y","De tandenborstel lag op de wastafel.","STI/SMALL/toothbrush_H.jpg",978,497,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",45,"L","H","Y","De verkoopautomaat lag in de vrachtwagen.","STI/LARGE/vending_H.jpg",2033,577,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",46,"F","F","F","De stoel was in het kantoor.","STI/Filler/microwave.jpg",1121,659,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",47,"F","F","F","De SUV reed snel op de weg.","STI/Filler/027-batterie_drum-set.jpg",1652,695,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",48,"F","F","F","De loods stond naast het vliegtuig.","STI/Filler/church.jpg",1548,691,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",49,"F","F","F","De Rubiks kubus lag op de plank.","STI/Filler/solderingiron.jpg",1063,574,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",50,"S","V","N","Het madeliefje was op de vloer van de bloemenwinkel gevallen.","STI/SMALL/daisy_r.jpg",1370,600,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",51,"L","H","N","Het stalen vat stond in de fabriek.","STI/LARGE/steelbarrel_H.jpg",1368,502,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",52,"S","V","N","De hengel werd vastgehouden door de visser.","STI/SMALL/fishingrod_r.jpg",1583,501,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",53,"F","F","F","De appel lag op de tafel.","STI/Filler/075-carte_playing-card.jpg",886,581,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",54,"L","H","N","De vrachtwagen loste het zand.","STI/LARGE/dump-truck_H.JPG",1335,464,1,1,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",55,"S","H","N","De fotolijst stond op het bureau.","STI/SMALL/pictureframe04.jpg",1037,466,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",56,"L","H","N","De straatlantaarn stond langs de weg.","STI/LARGE/streetlantern_H.jpg",1138,658,1,1,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",57,"F","F","F","De truck stond in de fabriek.","STI/Filler/071-bateau_boat.jpg",702,580,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",58,"S","V","N","De lepel werd boven het bord geplaatst.","STI/SMALL/spoon_V.jpg",1384,541,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",59,"F","F","F","De reddingsboei was op het dek.","STI/Filler/294-ventilateur_fan.jpg",1063,690,1,0,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",60,"F","F","F","De hamburger lag op het bord.","STI/Filler/earring01.jpg",1042,587,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",61,"F","F","F","De grote raffinaderij lag naast de weg.","STI/Filler/castletower.jpg",2812,666,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",62,"F","F","F","Het vlot bewoog naar de pier.","STI/Filler/cow.jpg",1033,578,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",63,"S","H","Y","De graanschil was op de grond gevallen.","STI/SMALL/cornhusk.jpg",1068,694,0,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",64,"F","F","F","De film zat in de camera.","STI/Filler/candle08b.jpg",1193,549,1,1,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",65,"S","V","Y","De bowlingkegel stond aan het einde van de baan.","STI/SMALL/248-quille_skittle_r.jpg",2804,466,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",66,"F","F","F","De ring lag in de ijzeren schotel.","STI/Filler/156-hot-dog_hot-dog.jpg",1800,654,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",67,"S","V","N","De prei werd op het aanrecht gelegd.","STI/SMALL/leek_r.jpg",962,436,1,0,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",68,"S","H","Y","De handschoen lag op de autostoel.","STI/SMALL/glove_H.jpg",2053,619,0,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",69,"F","F","F","De printer stond aan de rechterkant van de tafel.","STI/Filler/cooler01.jpg",1504,590,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",70,"S","H","N","De schroevendraaier werd gebruikt door de werknemer.","STI/SMALL/screwdriver04b.jpg",1486,425,1,1,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",71,"F","F","F","De droger was in de badkamer.","STI/Filler/260-sapin_fir-tree.jpg",915,616,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",72,"S","V","Y","De reageerbuis stond in het rek.","STI/SMALL/126-eprouvette_test-tube_r.jpg",1076,396,1,1,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",73,"F","F","F","De monitor stond op het bureau.","STI/Filler/fryingpan02a.jpg",1325,587,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",74,"F","F","F","De stopwatch was in de handen van de coach.","STI/Filler/wheel01.jpg",2295,569,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",75,"S","H","Y","De fles werd in het wijnrek gelegd.","STI/SMALL/beerbottle.jpg",1003,504,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",76,"F","F","F","Het kopje stond op de keukentafel.","STI/Filler/kiwi03.jpg",1482,500,1,1,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",77,"F","F","F","De ballon was in de hand van het kind.","STI/Filler/pill.jpg",964,535,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",78,"F","F","F","Het bed bevond zich in de kamer.","STI/Filler/airhockeytable.jpg",1096,690,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",79,"L","V","Y","Het bureau stond rechtop in de garage.","STI/LARGE/desk_V.jpg",1006,547,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",80,"F","F","F","Het dartboard hing aan de muur.","STI/Filler/mirror.jpg",1272,623,1,1,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",81,"F","F","F","De tent stond op de grond.","STI/Filler/castle.jpg",1121,552,1,NA,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",82,"F","F","F","Het vrachtschip navigeerde naar de haven.","STI/Filler/Generic_High_Speed_Train_01.jpg",1286,427,0,1,"12/06/16 12:01:16"
"D","f","19","001","D_List03.csv",83,"L","V","N","Het raamkozijn werd in het plafond geplaatst.","STI/LARGE/windowframe_V.jpg",1658,894,1,NA,"12/06/16 12:01:16"
