"","ID","List","count_Trial","Size","Orien","Match","Probe","Target","correct_response","response_time_Probe_response","response_time_Target_response","correct"
"189","C_F_22-03","C_List03.csv",60,"S","V","Y","那支拐杖正握在老人手中","STI_EXP02/SMALL/066-canne_cane_r.jpg","j",986,507,1
"190","C_F_22-03","C_List03.csv",61,"S","H","Y","鐵釘放在工具箱中","STI_EXP02/SMALL/nail.jpg","j",581,425,1
"191","C_F_22-03","C_List03.csv",62,"F","F","F","那間雞舍在花園裡","STI_EXP02/Filler/candle08b.jpg","f",667,621,1
"192","C_F_22-03","C_List03.csv",63,"L","H","N","那座路燈就設在路旁","STI_EXP02/LARGE/streetlantern_H.jpg","j",639,606,1
"193","C_F_22-03","C_List03.csv",64,"L","V","Y","公文櫃就放在辦公室裡","STI_EXP02/LARGE/filingcabinet_V.jpg","j",833,503,1
"194","C_F_22-03","C_List03.csv",65,"F","F","F","床舖就放在房間裡","STI_EXP02/Filler/240-pont_bridge.jpg","f",601,628,1
"195","C_F_22-03","C_List03.csv",66,"L","H","N","那台直立式鋼琴正放在手推車上","STI_EXP02/LARGE/Uprightpiano_H.jpg","j",1352,582,1
"196","C_F_22-03","C_List03.csv",67,"F","F","F","那件帳篷架在空地上","STI_EXP02/Filler/castle.jpg","f",1154,707,1
"197","C_F_22-03","C_List03.csv",68,"F","F","F","撲克牌在魔術師手中","STI_EXP02/Filler/weight01.jpg","f",681,695,1
"198","C_F_22-03","C_List03.csv",69,"F","F","F","那台摩托車停在停車場裡","STI_EXP02/Filler/earring01.jpg","f",855,663,1
"199","C_F_22-03","C_List03.csv",70,"F","F","F","魔術方塊就在架子上","STI_EXP02/Filler/microwave.jpg","f",670,661,1
"200","C_F_22-03","C_List03.csv",71,"F","F","F","文件夾就在書架上","STI_EXP02/Filler/pillow.jpg","f",667,620,1
"201","C_F_22-03","C_List03.csv",72,"S","H","Y","玻璃瓶被倒放在酒櫃裡","STI_EXP02/SMALL/beerbottle.jpg","j",1017,504,0
"202","C_F_22-03","C_List03.csv",73,"F","F","F","手電筒放在手提箱中","STI_EXP02/Filler/freighttruck.jpg","f",793,591,1
"203","C_F_22-03","C_List03.csv",74,"F","F","F","蘋果就在桌子上","STI_EXP02/Filler/075-carte_playing-card.jpg","f",702,757,1
"204","C_F_22-03","C_List03.csv",75,"S","H","N","保特瓶就放在冰箱裡","STI_EXP02/SMALL/waterbottle01b.jpg","j",526,706,1
"205","C_F_22-03","C_List03.csv",76,"F","F","F","氣球在小孩子的手裡","STI_EXP02/Filler/pill.jpg","f",761,631,1
"206","C_F_22-03","C_List03.csv",77,"L","V","Y","那艘遊艇已沉入海中","STI_EXP02/LARGE/boat_V.jpg","j",1056,741,1
"207","C_F_22-03","C_List03.csv",78,"F","F","F","杯子放在餐桌上","STI_EXP02/Filler/kiwi03.jpg","f",543,495,1
"208","C_F_22-03","C_List03.csv",79,"L","H","N","火箭已發射昇空","STI_EXP02/LARGE/rocket_H.jpg","j",609,859,1
"209","C_F_22-03","C_List03.csv",80,"S","V","Y","那支保齡球瓶站在球道盡頭","STI_EXP02/SMALL/248-quille_skittle_r.jpg","j",1045,593,1
"210","C_F_22-03","C_List03.csv",81,"S","H","Y","這頂帽子在模特兒的頭上","STI_EXP02/SMALL/hat.jpg","j",1199,811,1
"211","C_F_22-03","C_List03.csv",82,"F","F","F","那台電動機車行駛在隧道裡","STI_EXP02/Filler/briefcaseclosed.jpg","f",855,586,1
"212","C_F_22-03","C_List03.csv",83,"F","F","F","有隻蝦子在水族箱中","STI_EXP02/Filler/laptopopen.jpg","f",1121,623,1
"213","C_F_22-03","C_List03.csv",84,"S","H","N","訂書機放在筆筒裡","STI_EXP02/SMALL/stapler03a.jpg","j",906,587,1
"214","C_F_22-03","C_List03.csv",85,"F","F","F","那間小屋位在森林裡","STI_EXP02/Filler/barn.jpg","f",792,783,0
"215","C_F_22-03","C_List03.csv",86,"F","F","F","電風扇裝在天花板","STI_EXP02/Filler/scrubbingbrush05b.jpg","f",942,782,1
"216","C_F_22-03","C_List03.csv",87,"S","H","N","那隻鞋靠在牆上","STI_EXP02/SMALL/shoe.jpg","j",988,701,1
"217","C_F_22-03","C_List03.csv",88,"F","F","F","大白菜就放在貨架上","STI_EXP02/Filler/umbrellaopen.jpg","f",756,972,1
"218","C_F_22-03","C_List03.csv",89,"S","V","N","那支菊花掉在花店地上","STI_EXP02/SMALL/daisy_r.jpg","j",619,487,1
"219","C_F_22-03","C_List03.csv",90,"F","F","F","那盞桌燈就擺在店裡","STI_EXP02/Filler/dentalfloss03b.jpg","f",2541,548,1
"220","C_F_22-03","C_List03.csv",91,"F","F","F","漢堡就在托盤裡","STI_EXP02/Filler/035-bibliotheque_book-shelves.jpg","f",720,585,1
"221","C_F_22-03","C_List03.csv",92,"S","V","N","有根胡蘿蔔放在超市蔬果區","STI_EXP02/SMALL/carrot01_r.jpg","j",999,619,1
"222","C_F_22-03","C_List03.csv",93,"S","H","Y","那條牛仔褲就放在床上","STI_EXP02/SMALL/jeans01.jpg","j",1000,496,1
"223","C_F_22-03","C_List03.csv",94,"L","H","Y","那台大冰箱躺在貨運卡車裡","STI_EXP02/LARGE/refrigerator_H.jpg","j",1207,665,1
"224","C_F_22-03","C_List03.csv",95,"S","H","Y","有支牙刷放在洗手台","STI_EXP02/SMALL/toothbrush_H.jpg","j",996,461,1
"225","C_F_22-03","C_List03.csv",96,"L","V","Y","獨木舟正從瀑布頂端落下","STI_EXP02/LARGE/canoe_V.jpg","j",859,512,1
"226","C_F_22-03","C_List03.csv",97,"F","F","F","那支瑞士刀放在桌子上","STI_EXP02/Filler/filmroll.jpg","f",510,515,1
"227","C_F_22-03","C_List03.csv",98,"L","H","N","砂石車車斗正在傾倒砂石","STI_EXP02/LARGE/dump_truck_V.JPG","j",787,623,1
"228","C_F_22-03","C_List03.csv",99,"S","V","N","畚箕就放在儲藏室裡","STI_EXP02/SMALL/dustpan_r.jpg","j",4447,573,1
"229","C_F_22-03","C_List03.csv",100,"L","H","Y","鐵達尼號正航向目的地","STI_EXP02/LARGE/Titanic_H.jpg","j",1044,475,1
"230","C_F_22-03","C_List03.csv",101,"F","F","F","有顆牙齒在鐵盤之中","STI_EXP02/Filler/lighthouse.jpg","f",891,1243,0
"231","C_F_22-03","C_List03.csv",102,"L","V","N","複製的自由女神像正被搬進公園","STI_EXP02/LARGE/liberty_V.jpg","j",1738,624,1
"232","C_F_22-03","C_List03.csv",103,"F","F","F","電腦顯示器放在書桌上","STI_EXP02/Filler/fryingpan02a.jpg","f",834,582,1
"233","C_F_22-03","C_List03.csv",104,"L","V","N","重型吊臂靜止在路邊的吊車上","STI_EXP02/LARGE/crane_V.jpg","j",1318,621,1
"234","C_F_22-03","C_List03.csv",105,"F","F","F","那台休旅車在馬路上行駛","STI_EXP02/Filler/castletower.jpg","f",1073,626,1
"235","C_F_22-03","C_List03.csv",106,"F","F","F","那台卡車停在工廠裡","STI_EXP02/Filler/cooler01.jpg","f",815,579,1
"236","C_F_22-03","C_List03.csv",107,"S","H","Y","那棵生玉米被丟在廚房角落","STI_EXP02/SMALL/cornhusk.jpg","j",1147,810,1
"237","C_F_22-03","C_List03.csv",108,"S","V","Y","樹枝被插進土裡","STI_EXP02/SMALL/branch02_r.jpg","j",1024,666,1
"238","C_F_22-03","C_List03.csv",109,"L","H","Y","戰鬥機在雲層下飛行","STI_EXP02/LARGE/jetfighter_H.jpg","j",1172,740,1
"239","C_F_22-03","C_List03.csv",110,"S","V","Y","這支火柴夾在我的手指裡","STI_EXP02/SMALL/007-allumette_match_r.jpg","j",1818,581,1
"240","C_F_22-03","C_List03.csv",111,"F","F","F","那台警車行駛在馬路上","STI_EXP02/Filler/282-tractopelle_digger.jpg","f",1523,1164,1
"241","C_F_22-03","C_List03.csv",112,"F","F","F","飛鏢盤就掛在牆上","STI_EXP02/Filler/hangar.jpg","f",1303,545,1
"242","C_F_22-03","C_List03.csv",113,"F","F","F","城堡就建在山上","STI_EXP02/Filler/desk02.jpg","f",647,578,1
"243","C_F_22-03","C_List03.csv",114,"F","F","F","鬧鐘被放在床上","STI_EXP02/Filler/flower.jpg","f",948,742,1
"244","C_F_22-03","C_List03.csv",115,"F","F","F","蠟燭立在餐桌上","STI_EXP02/Filler/041-bonbon_candy.jpg","f",929,769,1
"245","C_F_22-03","C_List03.csv",116,"L","V","Y","船錨正被放下","STI_EXP02/LARGE/anchor_V.jpg","j",885,545,1
"246","C_F_22-03","C_List03.csv",117,"F","F","F","書架放置在房間裡","STI_EXP02/Filler/sailboat.jpg","f",1262,711,1
"247","C_F_22-03","C_List03.csv",118,"F","F","F","錘子放在工作桌上","STI_EXP02/Filler/uprightpiano01.jpg","f",855,548,1
"248","C_F_22-03","C_List03.csv",119,"L","H","N","鐵桶放在工廠裡","STI_EXP02/LARGE/steelbarrel_H.jpg","j",803,1316,1
"249","C_F_22-03","C_List03.csv",120,"F","F","F","那顆球就在桌球桌上","STI_EXP02/Filler/faucet.jpg","f",958,589,1
"250","C_F_22-03","C_List03.csv",121,"S","H","N","剃刀放在杯子裡","STI_EXP02/SMALL/razor01.jpg","j",982,1118,1
"251","C_F_22-03","C_List03.csv",122,"F","F","F","垃圾桶設在人行道上","STI_EXP02/Filler/woodboard.jpg","f",895,670,1
"252","C_F_22-03","C_List03.csv",123,"L","V","N","那具窗框安裝在天花板","STI_EXP02/LARGE/windowframe_V.jpg","j",1561,746,1
"253","C_F_22-03","C_List03.csv",124,"F","F","F","救生圈被放在甲板上","STI_EXP02/Filler/093-chapiteau_big-top.jpg","f",4264,554,1
"254","C_F_22-03","C_List03.csv",125,"F","F","F","木筏正向碼頭移動","STI_EXP02/Filler/293-usine_factory.jpg","f",3733,1080,1
"255","C_F_22-03","C_List03.csv",126,"S","H","N","那支餐叉放在瓶子裡","STI_EXP02/SMALL/tongs01b.jpg","j",779,654,1
"256","C_F_22-03","C_List03.csv",127,"L","H","N","那台客機從雲層墜落","STI_EXP02/LARGE/aeroplane_H.jpg","j",1195,515,1
